gene,log2FC,p_value,FDR,baseMean,lfcSE,stat
AL137001.2,1.5767417532514474,0.0014852877248211,0.0056319589081867,2.2685709860052112,0.4913212348640343,3.177542786633377
AL158136.1,1.190663966003603,0.00148516189607,0.0056319589081867,5.009378249594338,0.3736817390640619,3.1775673531904496
AQP2,1.448392267105878,0.0014864161418344,0.0056350741172875,3.6831670366853455,0.4537296816097367,3.1773225623906947
WFDC13,1.308974099495828,0.0014864246377432,0.0056350741172875,3.597440926736936,0.4103460592032086,3.17732090489556
AC010601.1,1.283419488300083,0.0014866305291856,0.005635256878663,3.3211628998256373,0.4024727030931108,3.1772807395175366
FAM216B,1.2086973192667578,0.001487730466349,0.005638230265788,9.442837028184387,0.379875572693951,3.177066250165268
AL031289.2,1.3999875497250964,0.0014877180771118,0.005638230265788,3.656801940469353,0.4387335696953541,3.1770686652708786
DSCAS,0.9170485087525504,0.0014880007254886,0.0056386565504734,4.608308920286132,0.2882526176772499,3.1770135715997925
RHCE,0.8460870640208434,0.0014895250146174,0.0056438342846054,12.220510987614835,0.2662937252507494,3.176716624086434
AIRE,1.2309644276755731,0.0014903556790784,0.0056457845303058,3.7427064573206232,0.3861080188196838,3.1765549197775798
AC123786.1,1.443468752125849,0.0014917260845199,0.0056498308630527,2.267508871058575,0.450728636789845,3.1762883262504693
SFTPA1,1.5133732523985617,0.0014927581362834,0.0056524889038458,2.9713045683533243,0.4732290799619076,3.1760877036938697
LRRC52-AS1,0.9687892572524716,0.0014934889514785,0.0056546570768027,21.43417322857336,0.3049368431191153,3.175945716374414
